Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
LP002911,Male,Yes,1,Graduate,No,-0.4203637696046123,0.1159509853081141,0.045081642926654605,0.2705275961031067,0.0,Rural,1.0
LP002912,Male,Yes,1,Graduate,No,-0.15754803687432173,0.5144956550263629,0.3810807628643782,-4.0119191888882915,1.0,Rural,1.0
LP002916,Male,Yes,0,Graduate,No,-0.5064464628117262,-0.02940925895662115,-0.49768616620351425,0.2705275961031067,1.0,Urban,1.0
LP002917,Female,No,0,Not Graduate,No,-0.5296360862879282,-0.5895062001488415,-0.9370696307374604,0.2705275961031067,1.0,Semiurban,1.0
LP002925,Others,No,0,Graduate,No,-0.07550595987897032,-0.5895062001488415,-0.6269165969487925,0.2705275961031067,1.0,Semiurban,1.0
LP002926,Male,Yes,2,Graduate,Yes,-0.4310801865140693,-0.5895062001488415,-0.4718400800544586,0.2705275961031067,0.0,Semiurban,1.0
LP002928,Male,Yes,0,Graduate,No,-0.3829441499043771,0.6675839122773245,-1.11799223378085,-2.5223724810651964,1.0,Semiurban,1.0
LP002931,Male,Yes,2,Graduate,Yes,0.1440927472820345,-0.5895062001488415,0.8075411843237965,-1.591405788675762,1.0,Semiurban,1.0
LP002933,Others,No,3+,Graduate,Yes,0.733847035233629,-0.5895062001488415,1.9318459318077177,0.2705275961031067,1.0,Semiurban,1.0
LP002936,Male,Yes,0,Graduate,No,-0.23203591834333456,0.6248958405438833,-0.0066105293714567165,-2.5223724810651964,1.0,Rural,1.0
LP002938,Male,Yes,0,Graduate,Yes,1.9219638804575296,-0.5895062001488415,1.5183085534228271,0.2705275961031067,1.0,Urban,1.0
LP002940,Male,No,0,Not Graduate,No,-0.23660357145228345,-0.5895062001488415,-0.42014790775634725,0.2705275961031067,1.0,Rural,1.0
LP002941,Male,Yes,2,Not Graduate,Yes,0.21137779115616637,-0.22150558175710672,0.5749264089822956,0.2705275961031067,1.0,Rural,1.0
LP002943,Male,No,0,Graduate,No,-0.38522797645885154,-0.5895062001488415,-0.7044548553959595,0.2705275961031067,0.0,Semiurban,1.0
LP002945,Male,Yes,0,Graduate,Yes,0.8403084884652842,-0.5895062001488415,0.4844651074606008,0.2705275961031067,1.0,Rural,1.0
LP002948,Male,Yes,2,Graduate,No,0.10544337482169765,-0.5895062001488415,0.6395416243549348,0.2705275961031067,1.0,Urban,1.0
LP002949,Female,No,3+,Graduate,No,-0.8368985973476062,14.743975566379572,2.681382430130332,-2.5223724810651964,new,Urban,1.0
LP002950,Male,Yes,0,Not Graduate,No,-0.4015661202716303,0.43795152640088203,0.16138903059740506,0.2705275961031067,1.0,Rural,1.0
LP002953,Male,Yes,3+,Graduate,No,0.09191609446057976,-0.5895062001488415,-0.18753313241484634,0.2705275961031067,1.0,Urban,1.0
LP002958,Male,No,0,Graduate,No,-0.26418516907170564,0.9932644595540098,0.3810807628643782,0.2705275961031067,1.0,Rural,1.0
LP002959,Female,Yes,1,Graduate,No,1.1981665416548577,-0.5895062001488415,4.568146719011395,0.2705275961031067,1.0,Semiurban,1.0
LP002960,Male,Yes,0,Not Graduate,No,-0.4883515293416594,0.8088961497397507,,-2.5223724810651964,1.0,Urban,1.0
LP002961,Male,Yes,1,Graduate,No,-0.3126725636128555,0.33049534583049545,0.394003805938906,0.2705275961031067,1.0,Semiurban,1.0
LP002964,Male,Yes,2,Not Graduate,No,-0.20954901073004767,-0.07025732759810371,0.18723511674646073,0.2705275961031067,1.0,Rural,1.0
LP002974,Male,Yes,0,Graduate,No,-0.3421866298552946,0.12809500571504134,-0.4459939939054029,0.2705275961031067,1.0,Rural,1.0
LP002978,Female,No,0,Graduate,No,-0.40051204647725747,-0.5895062001488415,-0.9241465876629326,0.2705275961031067,1.0,Rural,1.0
LP002979,Male,Yes,3+,Graduate,No,-0.18864321380832,-0.5895062001488415,-1.3247609229732953,-2.5223724810651964,1.0,Rural,1.0
LP002983,Male,Yes,1,Graduate,No,0.5080995642721161,-0.5011860517348251,1.4278472519011323,0.2705275961031067,1.0,Urban,1.0
LP002984,Male,Yes,2,Graduate,No,0.42219255003073103,-0.5895062001488415,0.5749264089822956,0.2705275961031067,1.0,Urban,1.0
LP002990,Female,No,0,Graduate,Yes,-0.10484434715568057,-0.5895062001488415,-0.12291791704220718,0.2705275961031067,0.0,Semiurban,1.0
LP001015,Male,Yes,0,Graduate,No,0.11756522345698511,-0.5895062001488415,,0.2705275961031067,1.0,Urban,
LP001022,Male,Yes,1,Graduate,No,-0.10484434715568057,-0.03456126761410544,-0.18753313241484634,0.2705275961031067,1.0,Urban,
LP001031,Male,Yes,2,Graduate,No,-0.3829441499043771,-0.5895062001488415,-0.9887618030355718,0.2705275961031067,1.0,Urban,
LP001035,Male,Yes,2,Graduate,No,-0.45620227861328827,0.2782392580188691,-0.29091747701106896,0.2705275961031067,new,Urban,
LP001051,Male,No,0,Not Graduate,No,0.1440927472820345,-0.5895062001488415,-0.019533572445984547,0.2705275961031067,1.0,Urban,
LP001054,Male,Yes,0,Not Graduate,Yes,0.04167191026214185,0.9546243946228776,1.608769854944522,0.2705275961031067,1.0,Urban,
LP001055,Female,No,1,Not Graduate,No,-0.5001220200454892,-0.03161726266697156,-0.6139935538742647,0.2705275961031067,1.0,Semiurban,
LP001056,Male,Yes,2,Not Graduate,No,-0.37661970713814014,0.33196734830406244,0.20015815982098856,0.2705275961031067,0.0,Rural,
LP001059,Male,Yes,2,Graduate,No,-0.20621111038120038,-0.027937256483054212,0.32938859056626685,0.2705275961031067,1.0,Urban,
LP001067,Male,No,0,Not Graduate,No,1.3459125518327817,3.4467245823717056,2.668459387055804,0.2705275961031067,1.0,Semiurban,
LP001078,Male,No,0,Not Graduate,No,-0.3478083567586163,-0.3319057672746272,-0.9370696307374604,0.2705275961031067,1.0,Urban,
LP001082,Male,Yes,1,Graduate,No,-0.470783632768779,0.08761493769195051,-0.4330709508308751,0.2705275961031067,1.0,Semiurban,
LP001083,Male,No,3+,Graduate,No,-0.3701195854061744,2.3935068125345604,0.7429259689511574,0.2705275961031067,new,Urban,
LP001094,Male,Yes,2,Graduate,No,-0.584447923595315,0.4556155560836853,-0.36845573545823596,0.2705275961031067,0.0,Semiurban,
LP001096,Female,No,0,Graduate,No,-0.6817740706090725,-0.18985752857541752,-1.6219909136874353,-3.453339173454631,1.0,Semiurban,
LP001099,Male,No,1,Graduate,No,-0.04037016673320955,-0.5895062001488415,-0.2263022616384298,0.2705275961031067,1.0,Urban,
LP001105,Male,Yes,2,Graduate,No,-0.27823948633000994,-0.5895062001488415,-0.5493783385016255,-1.591405788675762,1.0,Urban,
LP001107,Male,Yes,3+,Graduate,No,-0.2933478773826871,-0.5895062001488415,-0.8595313722902934,0.2705275961031067,1.0,Semiurban,
LP001108,Male,Yes,0,Graduate,No,-0.051437941574124194,-0.5895062001488415,-0.12291791704220718,0.2705275961031067,1.0,Urban,
LP001115,Male,No,0,Graduate,No,-0.4532157361958986,0.6984959642222303,-0.3555326923837081,0.2705275961031067,1.0,Semiurban,
LP001121,Male,Yes,1,Not Graduate,No,0.4357198303918489,-0.5895062001488415,-0.49768616620351425,0.2705275961031067,1.0,Urban,
LP001124,Female,No,3+,Not Graduate,No,0.13618719382423833,1.4804972783046666,2.229075922521858,0.2705275961031067,1.0,Urban,
LP001128,Others,No,0,Graduate,No,-0.4532157361958986,0.11374298159776368,-0.3426096493091803,0.2705275961031067,1.0,Urban,
LP001135,Female,No,0,Not Graduate,No,-0.31882132741336366,0.1159509853081141,-0.3943018216072916,0.2705275961031067,1.0,Urban,
LP001149,Male,Yes,0,Graduate,No,-0.2569823314768247,0.4868956086469828,0.10969685829929375,0.2705275961031067,1.0,Urban,
LP001153,Male,No,0,Graduate,No,0.7695098652765763,-0.5895062001488415,0.6266185812804069,0.2705275961031067,0.0,Rural,
LP001163,Male,Yes,2,Graduate,No,-0.41825562201586663,0.23959919308773697,-0.2650713908620133,0.2705275961031067,new,Urban,
LP001169,Male,Yes,0,Graduate,No,-0.16756173792086354,-0.20678555702143733,-0.42014790775634725,0.2705275961031067,1.0,Urban,
LP001174,Male,Yes,0,Graduate,No,-0.6566519785098535,-0.5895062001488415,-1.3893761383459344,0.2705275961031067,new,Semiurban,
LP001176,Male,No,0,Graduate,No,-0.25118492560777417,0.17703908796114207,-0.29091747701106896,0.2705275961031067,1.0,Urban,
LP001177,Female,No,0,Not Graduate,No,-0.17810247586459177,0.650287883212913,0.7558490120256852,0.2705275961031067,1.0,Semiurban,
LP001183,Male,Yes,2,Graduate,No,-0.35360576262766685,-0.5895062001488415,-0.8853774584393491,0.2705275961031067,1.0,Urban,
LP001185,Male,No,0,Graduate,No,-0.08569533989124095,-0.5895062001488415,-0.4718400800544586,0.2705275961031067,1.0,Semiurban,
LP001187,Male,Yes,0,Graduate,No,-0.2951046670399751,0.023950830710180393,-0.36845573545823596,0.2705275961031067,1.0,Urban,
LP001190,Male,Yes,0,Graduate,No,1.2860060245192595,0.5144956550263629,2.293691137894497,0.2705275961031067,1.0,Urban,
LP001203,Male,No,0,Graduate,No,-0.5103114000577599,0.1711510780668743,,0.2705275961031067,0.0,Semiurban,
LP001208,Male,Yes,2,Graduate,No,-0.5888398977385352,-0.10006537768783423,-0.5493783385016255,0.2705275961031067,1.0,Urban,
LP001210,Male,Yes,0,Graduate,Yes,-0.2657662797632649,-0.052593297915300444,0.019235556777598944,0.2705275961031067,1.0,Urban,
LP001211,Male,No,0,Graduate,Yes,-0.17810247586459177,2.0637782584555664,0.5361572797587121,0.2705275961031067,1.0,Urban,
LP001219,Male,No,0,Graduate,No,-0.2515362835392318,0.024318831328572127,-0.42014790775634725,0.2705275961031067,1.0,Urban,
LP001220,Male,Yes,0,Graduate,No,-0.27753677046709474,-0.5895062001488415,-0.8078391999921821,0.2705275961031067,1.0,Urban,
LP001221,Female,No,0,Graduate,No,-0.5937589087789417,-0.1431214500396672,-1.2342996214516004,0.2705275961031067,1.0,Urban,
LP001226,Male,Yes,0,Not Graduate,No,-0.4883515293416594,-0.5895062001488415,-0.8724544153648213,0.2705275961031067,1.0,Semiurban,
LP001230,Male,No,0,Graduate,No,-0.21763024315357263,0.27014324441425097,-0.10999487396767935,0.2705275961031067,1.0,Semiurban,
LP001231,Female,No,0,Graduate,No,-0.08516830299405453,-0.5895062001488415,-0.6010705107997368,0.2705275961031067,1.0,Urban,
LP001232,Male,Yes,0,Graduate,No,-0.31091577395556746,-0.5895062001488415,-0.7044548553959595,0.2705275961031067,new,Urban,
LP001237,Male,Yes,0,Not Graduate,No,0.08242943031122435,-0.5895062001488415,-1.273068750675184,0.2705275961031067,1.0,Urban,
LP001242,Male,No,0,Not Graduate,No,0.11264621241657861,-0.5895062001488415,0.019235556777598944,0.2705275961031067,1.0,Semiurban,
LP001268,Male,No,0,Graduate,No,-0.44531018273810247,0.6764159271187262,-0.29091747701106896,0.2705275961031067,1.0,Urban,
LP001270,Male,Yes,3+,Not Graduate,Yes,-0.2072651841755732,0.24769520669235515,0.019235556777598944,0.2705275961031067,1.0,Semiurban,
LP001284,Male,Yes,1,Graduate,No,-0.5712720011656548,0.015486816487170492,-0.5493783385016255,0.2705275961031067,1.0,Urban,
LP001287,Others,Yes,3+,Not Graduate,No,-0.36783575885169995,-0.5895062001488415,-0.29091747701106896,0.2705275961031067,1.0,Semiurban,
LP001291,Male,Yes,1,Graduate,No,-0.16685902205794834,-0.5895062001488415,-0.3943018216072916,0.2705275961031067,1.0,Semiurban,
LP001298,Male,Yes,2,Graduate,No,-0.09904694128663004,-0.5895062001488415,-0.10999487396767935,0.2705275961031067,1.0,Urban,
LP001312,Male,Yes,0,Not Graduate,Yes,1.1103270587904557,-0.5895062001488415,1.8543076733605508,0.2705275961031067,1.0,Urban,
LP001313,Male,No,0,Graduate,No,-0.4342424078971878,-0.160049478485687,-0.5881474677252091,0.2705275961031067,0.0,Urban,
LP001317,Female,No,0,Not Graduate,No,-0.5354334921569788,-0.004017216287591451,-0.6010705107997368,0.2705275961031067,1.0,Rural,
LP001321,Male,Yes,2,Graduate,No,-0.3186456484476349,0.22009516031297505,-0.09707183089315152,0.2705275961031067,1.0,Semiurban,
LP001323,Female,Yes,2,Graduate,No,0.5095049959979465,0.23849519123256177,0.4844651074606008,0.2705275961031067,0.0,Semiurban,
LP001324,Male,Yes,3+,Graduate,No,-0.3202267591391941,0.4626075678331283,0.019235556777598944,0.2705275961031067,1.0,Semiurban,
LP001332,Male,Yes,0,Not Graduate,No,-0.470783632768779,0.8074241472661837,-0.29091747701106896,0.2705275961031067,1.0,Semiurban,
LP001335,Male,Yes,0,Graduate,Yes,-0.37784945989824176,-0.5895062001488415,-0.5623013815761534,0.2705275961031067,1.0,Urban,
LP001338,Female,No,2,Graduate,No,-0.45163462550433936,0.6797279326842518,0.29061946134268335,-2.5223724810651964,1.0,Semiurban,
LP001347,Female,No,0,Graduate,No,-0.04124856156185357,-0.5895062001488415,,0.2705275961031067,0.0,Rural,
LP001348,Male,Yes,3+,Not Graduate,No,-0.17810247586459177,-0.5895062001488415,-0.3426096493091803,0.2705275961031067,1.0,Urban,
LP001351,Male,Yes,0,Graduate,No,0.09595671067234224,1.1014566413611797,1.4924624672737714,0.2705275961031067,1.0,Semiurban,
LP001352,Male,Yes,0,Not Graduate,No,-0.3478083567586163,0.2399671937061287,-0.213379218563902,-2.5223724810651964,0.0,Semiurban,
LP001358,Male,Yes,0,Graduate,No,0.9785678344938529,-0.5895062001488415,2.1903067932982743,0.2705275961031067,0.0,Semiurban,
LP001359,Male,Yes,0,Graduate,No,0.3373396095837187,-0.5895062001488415,-0.2263022616384298,-4.384305865844065,1.0,Semiurban,
LP001361,Male,Yes,0,Graduate,No,-0.15456149445693207,-0.5895062001488415,-0.0841487878186237,0.2705275961031067,0.0,Rural,
LP001366,Female,No,0,Graduate,No,-0.34640292503278586,0.5387836958402173,0.3810807628643782,0.2705275961031067,1.0,Semiurban,
LP001368,Male,No,0,Graduate,No,-0.5805829863492814,0.10049495933566123,-0.5881474677252091,0.2705275961031067,1.0,Semiurban,
LP001375,Male,Yes,1,Graduate,No,-0.2951046670399751,-0.5895062001488415,-0.7949161569176543,-0.6604390962863276,1.0,Urban,
LP001380,Male,Yes,0,Graduate,Yes,-0.0746275650503263,-0.5895062001488415,-0.6139935538742647,0.2705275961031067,1.0,Rural,
LP001386,Male,Yes,0,Not Graduate,No,0.015144386437092469,0.06332689687809602,0.5749264089822956,0.2705275961031067,1.0,Semiurban,
LP001400,Male,No,0,Graduate,No,-0.25118492560777417,-0.5895062001488415,-0.38137877853276375,2.132460980881975,1.0,Urban,
LP001407,Male,Yes,0,Graduate,No,-0.25118492560777417,1.1584967372118986,0.4327729351624895,0.2705275961031067,1.0,Urban,
LP001413,Male,No,0,Graduate,Yes,-0.7343020813619848,0.522591668630981,-0.42014790775634725,0.2705275961031067,1.0,Rural,
LP001415,Male,Yes,1,Graduate,No,-0.35360576262766685,0.8824962734180976,0.4844651074606008,-0.6604390962863276,1.0,Semiurban,
LP001419,Female,Yes,0,Graduate,No,-0.3244430543166854,0.20758313928765607,-0.16168704626579067,0.2705275961031067,1.0,Urban,
LP001420,Male,Yes,3+,Graduate,No,-0.23431974489780902,-0.5895062001488415,-0.40722486468181945,0.2705275961031067,0.0,Urban,
LP001428,Male,Yes,3+,Graduate,No,-0.4892299241703034,-0.5895062001488415,,0.2705275961031067,1.0,Urban,
LP001445,Male,Yes,2,Not Graduate,No,-0.667895432316497,0.10270296304601163,0.316465547491739,0.2705275961031067,0.0,Rural,
LP001446,Male,Yes,0,Graduate,No,0.1440927472820345,0.23849519123256177,1.5829237687954663,0.2705275961031067,1.0,Rural,
LP001450,Male,Yes,0,Graduate,No,-0.20937333176431885,-0.5895062001488415,-1.195530492228017,-1.591405788675762,0.0,Semiurban,
LP001452,Male,Yes,2,Graduate,No,-0.4943246141764387,0.3419033650006392,-0.0841487878186237,0.2705275961031067,1.0,Rural,
LP001455,Male,Yes,0,Graduate,No,-0.3244430543166854,0.14649503663462807,-0.5623013815761534,0.2705275961031067,1.0,Urban,
LP001466,Male,No,0,Graduate,No,-0.470783632768779,0.18991910960485278,-0.49768616620351425,0.2705275961031067,1.0,Semiurban,
LP001471,Male,No,2,Not Graduate,No,0.5948849733421452,-0.5895062001488415,0.8721563996964357,0.2705275961031067,1.0,Semiurban,
LP001472,Female,No,0,Graduate,No,0.09051066273474932,0.9439523766895173,0.41984989208796164,0.2705275961031067,1.0,Rural,
LP001475,Male,Yes,0,Graduate,Yes,-0.3903226664649868,0.4776955931871894,-0.14876400319126284,0.2705275961031067,new,Rural,
LP001483,Male,Yes,3+,Graduate,No,0.18801248871423545,1.491169296238027,0.5878494520568235,-2.5223724810651964,1.0,Rural,
LP001486,Male,Yes,1,Graduate,No,-0.33498379226041364,0.08025492532411582,-0.7949161569176543,0.2705275961031067,1.0,Semiurban,
LP001490,Male,Yes,2,Not Graduate,No,-0.1838998817336423,-0.5895062001488415,-0.2650713908620133,0.2705275961031067,1.0,Semiurban,
LP001496,Male,Yes,1,Graduate,No,-0.27402319115251866,-0.5895062001488415,-1.5186065690912127,-3.453339173454631,0.0,Semiurban,
LP001499,Female,Yes,3+,Graduate,No,0.28147369848195913,-0.5895062001488415,,0.2705275961031067,1.0,Semiurban,
LP001500,Male,Yes,1,Graduate,No,-0.47359449622043986,0.25763122338893196,-0.07122574474409586,0.2705275961031067,1.0,Urban,
LP001501,Male,Yes,0,Graduate,No,-0.5626637318449434,-0.22260958361228192,-1.195530492228017,0.2705275961031067,1.0,Semiurban,
LP001517,Male,Yes,3+,Graduate,No,-0.1742375386185581,-0.5895062001488415,-0.3555326923837081,-2.5223724810651964,1.0,Urban,
LP001527,Male,Yes,3+,Graduate,No,-0.6009617463738226,0.7135839895762914,-0.14876400319126284,0.2705275961031067,new,Semiurban,
LP001534,Male,No,0,Graduate,No,-0.1566696420456777,0.6112798176633891,-0.12291791704220718,-2.5223724810651964,1.0,Rural,
LP001542,Female,Yes,0,Graduate,No,-0.059167816066191564,0.811104153450101,0.10969685829929375,0.2705275961031067,0.0,Semiurban,
LP001547,Male,Yes,1,Graduate,No,1.4880368351073843,-0.5895062001488415,,0.2705275961031067,1.0,Urban,
LP001548,Male,Yes,2,Not Graduate,No,-0.0927224985203931,0.7290400155487442,,0.2705275961031067,1.0,Rural,
LP001558,Male,Yes,0,Graduate,No,-0.23959011386967313,-0.3120337338814735,0.2260042459700442,0.2705275961031067,new,Semiurban,
LP001561,Female,Yes,0,Graduate,No,-0.37380884368647926,-0.21046556320535467,-0.5493783385016255,0.2705275961031067,1.0,Semiurban,
LP001563,Others,No,0,Graduate,No,1.095745704634965,-0.17513750383974813,1.066002045814353,0.2705275961031067,0.0,Urban,
LP001567,Male,Yes,3+,Graduate,No,0.37827280859853,-0.5895062001488415,-0.29091747701106896,0.2705275961031067,1.0,Rural,
LP001568,Male,Yes,0,Graduate,No,-0.24240097732133398,0.7352960260614038,0.9496946581436027,0.2705275961031067,1.0,Semiurban,
LP001573,Male,Yes,0,Not Graduate,No,-0.5461499090664359,-0.3120337338814735,-0.6269165969487925,2.132460980881975,1.0,Urban,
LP001584,Female,No,0,Graduate,Yes,0.023928334723532663,-0.5895062001488415,-0.0841487878186237,0.2705275961031067,1.0,Semiurban,
LP001587,Male,Yes,0,Graduate,No,-0.39541735647112214,0.26903924255907574,-0.04537965859504021,0.2705275961031067,1.0,Semiurban,
LP001589,Female,No,0,Graduate,No,-0.2824557815075013,0.9244483439147554,0.12261990137382157,0.2705275961031067,1.0,Urban,
LP001591,Female,Yes,2,Graduate,No,0.3990029265545289,-0.5895062001488415,,0.2705275961031067,1.0,Semiurban,
LP001599,Male,Yes,0,Graduate,No,-0.022802270160329163,-0.5895062001488415,-0.3167635631601246,0.2705275961031067,1.0,Rural,
LP001601,Male,No,3+,Graduate,No,1.6519453101323582,-0.5895062001488415,0.5490803228332399,-2.5223724810651964,new,Semiurban,
LP001607,Female,No,0,Not Graduate,No,-0.35360576262766685,0.25063921163948905,0.14846598752287724,0.2705275961031067,1.0,Semiurban,
LP001611,Male,Yes,1,Graduate,No,-0.5210278169672169,-0.07504133563719627,-0.743223984619543,0.2705275961031067,0.0,Rural,
LP001613,Female,No,0,Graduate,No,0.06819943408719123,0.19875112444625442,0.41984989208796164,0.2705275961031067,0.0,Urban,
LP001622,Male,Yes,2,Graduate,No,0.9184856282146019,-0.5895062001488415,1.5053855103482994,0.2705275961031067,0.0,Rural,
LP001627,Male,No,0,Graduate,No,0.08559165169434281,0.3919514491019152,0.4844651074606008,0.2705275961031067,1.0,Urban,
LP001650,Male,Yes,0,Graduate,No,-0.17810247586459177,-0.5895062001488415,-1.273068750675184,0.2705275961031067,1.0,Rural,
LP001651,Male,Yes,3+,Graduate,No,-0.5345550973283348,2.715139353008937,-0.07122574474409586,0.2705275961031067,1.0,Urban,
LP001652,Male,No,0,Graduate,No,-0.39049834543071565,-0.5895062001488415,-0.7949161569176543,0.2705275961031067,0.0,Rural,
LP001655,Female,No,0,Graduate,No,-0.15456149445693207,0.15164704529211237,0.6653877105039904,0.2705275961031067,0.0,Urban,
LP001660,Male,No,0,Graduate,No,-0.2613743056200448,-0.5895062001488415,-0.6398396400233204,0.2705275961031067,1.0,Semiurban,
LP001662,Male,No,0,Graduate,No,3.2717053741519297,-0.5895062001488415,2.9398432916208885,0.2705275961031067,0.0,Urban,
LP001663,Male,Yes,2,Graduate,No,-0.23098184454896173,0.014014814013603553,,0.2705275961031067,1.0,Urban,
LP001667,Male,No,0,Graduate,No,0.9369319196161263,0.8272961806593373,0.2260042459700442,-2.5223724810651964,1.0,Urban,
LP001695,Male,Yes,1,Not Graduate,No,0.1581470645403388,0.35588738849952517,0.5103111936096565,0.2705275961031067,1.0,Semiurban,
LP001703,Male,Yes,0,Graduate,No,2.63276097579627,-0.5895062001488415,6.558295352488681,2.132460980881975,1.0,Urban,
LP001718,Male,No,0,Graduate,No,-0.5561636101129777,0.1203669927288149,-0.8853774584393491,0.2705275961031067,1.0,Rural,
LP001728,Male,Yes,1,Graduate,Yes,-0.4324856182398998,-0.5895062001488415,-0.9370696307374604,0.2705275961031067,1.0,Rural,
LP001735,Female,No,1,Graduate,No,-0.3023075046348561,-0.5895062001488415,-1.5186065690912127,-3.453339173454631,1.0,Urban,
LP001737,Male,No,0,Graduate,No,-0.050032509848293764,-0.5895062001488415,-0.52353225235257,0.2705275961031067,1.0,Urban,
LP001739,Male,Yes,0,Graduate,No,-0.2072651841755732,2.262498592387103,1.905999845658662,0.2705275961031067,1.0,Urban,
LP001742,Male,Yes,2,Graduate,No,-0.10484434715568057,-0.5895062001488415,-0.7561470276940708,0.2705275961031067,1.0,Rural,
LP001757,Male,Yes,1,Graduate,No,-0.32742959673407507,0.6984959642222303,-0.7044548553959595,0.2705275961031067,1.0,Rural,
LP001769,Others,No,0,Graduate,No,1.7250277598755406,-0.5895062001488415,1.2856937780813262,0.2705275961031067,1.0,Semiurban,
LP001771,Female,No,3+,Graduate,No,-0.17212939102981245,-0.06326531584866076,-0.1746100893403185,0.2705275961031067,new,Semiurban,
LP001785,Male,No,0,Graduate,No,-0.024207701886159595,0.17703908796114207,0.5490803228332399,0.2705275961031067,0.0,Rural,
LP001787,Male,Yes,3+,Graduate,No,0.04167191026214185,-0.5895062001488415,0.32938859056626685,0.2705275961031067,1.0,Rural,
LP001789,Male,Yes,3+,Not Graduate,No,0.31098776472439815,-0.5895062001488415,0.41984989208796164,-2.5223724810651964,0.0,Urban,
LP001791,Male,Yes,0,Graduate,Yes,-0.43599919755447586,0.15900705765994705,-0.2650713908620133,0.2705275961031067,new,Semiurban,
LP001794,Male,Yes,2,Graduate,Yes,1.1554765529827582,-0.5895062001488415,0.5749264089822956,-2.5223724810651964,1.0,Rural,
LP001797,Female,No,0,Graduate,No,-0.5006490569426757,1.0613445739564806,-0.5493783385016255,0.2705275961031067,1.0,Urban,
LP001815,Male,No,0,Not Graduate,No,1.7016624574336097,-0.5895062001488415,-0.9370696307374604,0.2705275961031067,1.0,Semiurban,
LP001817,Male,No,0,Not Graduate,Yes,-0.6397867977998883,-0.06510531894061942,-1.4539913537185736,0.2705275961031067,0.0,Rural,
LP001818,Male,Yes,1,Graduate,No,0.84680861019725,0.02358283009178866,1.066002045814353,0.2705275961031067,1.0,Semiurban,
LP001822,Male,No,0,Graduate,No,-0.0561812736488019,-0.28406568688370165,-0.2263022616384298,0.2705275961031067,1.0,Urban,
LP001827,Male,No,0,Graduate,No,0.19275582078891318,-0.5895062001488415,-0.3167635631601246,0.2705275961031067,1.0,Urban,
LP001831,Male,Yes,0,Graduate,No,-0.4572563524076611,0.7904961188201639,0.12261990137382157,0.2705275961031067,1.0,Urban,
LP001842,Male,No,0,Graduate,No,0.7002923527794275,-0.5895062001488415,1.311539864230382,0.2705275961031067,1.0,Rural,
LP001853,Male,Yes,1,Not Graduate,No,-0.509257326263387,-0.5895062001488415,-0.38137877853276375,0.2705275961031067,0.0,Urban,
LP001855,Male,Yes,2,Graduate,No,-0.33832169260926087,-0.5895062001488415,-1.195530492228017,0.2705275961031067,1.0,Rural,
LP001857,Male,No,0,Not Graduate,Yes,6.117001903095637,-0.5895062001488415,5.91214319876229,-2.5223724810651964,1.0,Semiurban,
LP001862,Male,Yes,2,Graduate,Yes,0.1440927472820345,-0.5895062001488415,0.2260042459700442,0.2705275961031067,1.0,Urban,
LP001867,Male,Yes,0,Graduate,No,0.7656449280305425,-0.5895062001488415,0.5749264089822956,0.2705275961031067,1.0,Rural,
LP001878,Male,No,1,Graduate,No,-0.38645772921895316,0.17703908796114207,-0.29091747701106896,0.2705275961031067,1.0,Semiurban,
LP001881,Male,Yes,0,Not Graduate,No,-0.10484434715568057,1.4804972783046666,1.453693338050188,0.2705275961031067,1.0,Rural,
LP001886,Male,No,0,Graduate,No,-0.5826911339380271,-0.20641755640304557,-0.5752244246506812,0.2705275961031067,1.0,Rural,
LP001906,Male,No,0,Graduate,No,0.48368018803581236,-0.5895062001488415,1.7121541995407445,0.2705275961031067,0.0,Semiurban,
LP001909,Male,No,0,Graduate,No,-0.36730872195451353,-0.11846540860742097,-0.27799443393654116,0.2705275961031067,1.0,Urban,
LP001911,Female,No,0,Graduate,No,-0.17792679689886298,-0.05700930533600126,0.20015815982098856,0.2705275961031067,1.0,Rural,
LP001921,Male,No,1,Graduate,No,0.7278739503988497,-0.5895062001488415,-0.8724544153648213,-2.5223724810651964,new,Rural,
LP001923,Male,No,0,Not Graduate,No,-0.25873912113411274,0.5755837576793909,0.5103111936096565,0.2705275961031067,0.0,Semiurban,
LP001933,Male,No,2,Not Graduate,No,-0.10484434715568057,-0.5895062001488415,-0.3943018216072916,0.2705275961031067,0.0,Urban,
LP001943,Male,Yes,0,Graduate,No,-0.481500049678236,0.6370398609508106,-0.1746100893403185,0.2705275961031067,1.0,Urban,
LP001950,Female,Yes,3+,Graduate,No,-0.5169872007554545,-0.5895062001488415,-1.0275309322591553,2.132460980881975,0.0,Semiurban,
LP001959,Female,Yes,1,Graduate,No,0.4954506787396422,-0.5895062001488415,0.7429259689511574,0.2705275961031067,1.0,Rural,
LP001961,Female,No,0,Graduate,No,-0.5902453294643656,0.061486893786137344,-0.6139935538742647,0.2705275961031067,1.0,Rural,
LP001973,Male,Yes,2,Not Graduate,No,8.183689255929284,-0.5895062001488415,7.204447506215073,-0.6604390962863276,1.0,Rural,
LP001975,Male,Yes,0,Graduate,No,-0.29123972979394147,-0.5895062001488415,-0.7949161569176543,-2.5223724810651964,1.0,Rural,
